x_fl,y_fl,z_fl,x_fr,y_fr,z_fr,x_rl,y_rl,z_rl,x_rr,y_rr,z_rr
-62.251837933507744,-2200.5199721852173,3852.5658431169877,-62.251837933507744,-1914.1590227671363,3925.0056917854804,115.16837354897619,2243.425628990247,3640.9106006976913,115.16837354897619,2183.800982754407,3713.350449366184
-58.45895923029377,2150.6486942879683,3806.346102190138,-58.45895923029377,2331.2806055757105,3946.566523285665,199.2802290628557,-1876.8150916794782,3619.5276136806083,199.2802290628557,-2002.846449567727,3759.7480347761352
-59.94174890515512,-2049.5722590995365,3792.6342630994645,-59.94174890515512,-1701.0203746342884,3972.1090025000835,159.21901550005265,2267.7393000625902,3594.0441249699074,159.21901550005265,2256.3537209919987,3773.5188643705264
-55.096823334569976,2166.004819482537,3751.8018592099825,-55.096823334569976,2333.0489531082803,3947.5359450068695,387.62087096037,-1761.8706004280195,3619.1089727254216,387.62087096037,-1895.1864661792308,3814.8430585223086
-53.014791836252414,-793.1057273921241,3949.9055020529545,-53.014791836252414,-714.5794026757286,3645.2750678813754,758.3645409735179,94.17794730795491,3922.4698819989817,758.3645409735179,88.87445927158134,3617.8394478274026
-52.94496542236412,-309.1402320892505,3912.2046574034794,-52.94496542236412,-277.07983884571854,3677.388306640219,783.0109824227997,-221.50891163030704,3891.495588366002,783.0109824227997,-212.0644174337143,3656.6792376027415
-52.972194002284226,-251.6648552568515,3894.573669825132,-52.972194002284226,-229.0335095319887,3698.9099982332145,774.1970281980559,-187.86854939524125,3871.097401669287,774.1970281980559,-181.20641922620052,3675.4337300773695
-53.02920169762245,-220.791623313997,3889.8489547505505,-53.02920169762245,-202.956487176786,3710.2082473529827,755.8001524423759,-181.1554247453267,3860.8921151850855,755.8001524423759,-175.18725606559804,3681.2514077875176
-53.09124580421162,-201.13553124161012,3887.332014922086,-53.09124580421162,-186.43520311862486,3719.4792278709815,736.6318521168699,-173.3238790123387,3852.6823406222607,736.6318521168699,-167.9270165075888,3684.8295535711563
-53.154325167399904,-186.53744039050585,3886.1319614157464,-53.154325167399904,-174.04210619251762,3727.2264260102706,718.0611473261965,-167.1510460889488,3845.965553219436,718.0611473261965,-162.1721786411383,3687.0600178139603
-53.21895024749688,-175.60958410588898,3885.962649413735,-53.21895024749688,-164.6884499404116,3733.788631572578,699.9054053553165,-162.49936563518304,3840.403620220961,699.9054053553165,-157.82053834933492,3688.229602379804
-53.28434296721349,-167.6256280140361,3886.627200756794,-53.28434296721349,-157.82694948898308,3739.3056001471386,682.3699709920252,-159.2628257141571,3835.857768430961,682.3699709920252,-154.78593772743943,3688.5361678213058
-53.35078577838824,-162.06013045077611,3888.020334573292,-53.35078577838824,-153.04885064433367,3743.9147458741754,665.3451157507321,-157.37369420399367,3832.1913913301887,665.3451157507321,-153.01360991884056,3688.085802631072
-53.41825585572657,-158.55547173313232,3890.062755815018,-53.41825585572657,-150.07213038653197,3747.700449951933,648.8162766926251,-156.79153489715256,3829.320893434125,648.8162766926251,-152.47076278467293,3686.95858757104
-53.48706654421649,-156.87277812880174,3892.7145061352085,-53.48706654421649,-148.7067636517424,3750.7296776606086,632.6911365753541,-157.49605609777473,3827.179949289472,632.6911365753541,-153.14065485107415,3685.195120814872
-53.55758743857404,-156.860032390461,3895.9607734309657,-53.55758743857404,-148.83040583373003,3753.0429121410752,616.8815441160735,-159.50404875829514,3825.72857578359,616.8815441160735,-155.03940879151955,3682.8107144936994
