x_fl,y_fl,z_fl,x_fr,y_fr,z_fr,x_rl,y_rl,z_rl,x_rr,y_rr,z_rr
-51.261045056908756,-1491.3825640091666,4188.928833234496,-51.261045056908756,-1097.198323876158,2957.3966841221168,2852.7783391827647,-1547.2662236061212,4727.1909434408335,2852.7783391827647,-1202.9763876875816,3495.658794328454
-51.258552835435346,-1490.8911565484705,4191.092845329364,-51.258552835435346,-1097.331224123625,2959.560710646774,2855.5724095836895,-1547.4888819324192,4729.169428155425,2855.5724095836895,-1203.0378139188472,3497.637293472835
-51.25634065382901,-1490.426482224364,4193.266866543427,-51.25634065382901,-1097.456782269066,2961.7347482015957,2858.4259177509475,-1547.6935971027758,4731.167648920968,2858.4259177509475,-1203.1023032485525,3499.6355305791367
-51.25433600901401,-1489.9856511709042,4195.4499656649205,-51.25433600901401,-1097.5759055167373,2963.9178660603516,2861.334248299185,-1547.8819674124948,4733.183989502655,2861.334248299185,-1203.1698661738974,3501.6518898980853
-51.25249826269617,-1489.5655523193332,4197.640068641083,-51.25249826269617,-1097.6887028437243,2966.1079908022057,2864.29159089377,-1548.05610847357,4735.215846045815,2864.29159089377,-1203.241093224199,3503.683768206937
-51.25080087802072,-1489.1635951660728,4199.834255265676,-51.25080087802072,-1097.795229130341,2968.302203007245,2867.2911252397175,-1548.2178585185552,4737.259856954208,2867.2911252397175,-1203.3164316520329,3505.7278046957776
-51.249224148372264,-1488.778006586577,4202.029168665544,-51.249224148372264,-1097.8958372448078,2970.497146787884,2870.3255332948424,-1548.3684217281277,4739.312275041331,2870.3255332948424,-1203.3958757729836,3507.780253163672
-51.247751450386154,-1488.4077599149673,4204.2214922097055,-51.247751450386154,-1097.991239402315,2972.6895067711635,2873.3876387328137,-1548.5083725813151,4741.3694096991785,2873.3876387328137,-1203.4789575851169,3509.837424260636
-51.24637213501801,-1488.052859584809,4206.408804072087,-51.24637213501801,-1098.0828648611387,2974.8768627804784,2876.4716464711632,-1548.6372833963908,4743.428438468576,2876.4716464711632,-1203.5644598871481,3511.896497176967
-51.24507976494424,-1487.7136239117042,4208.589993312635,-51.24507976494424,-1098.1723924357123,2977.058106092977,2879.5737188094695,-1548.7543771830065,4745.487796620767,2879.5737188094695,-1203.6509405382014,3513.9559094011092
-51.24385770046793,-1487.3894037904226,4210.764598478748,-51.24385770046793,-1098.260706702179,2979.2327774649325,2882.6908852908405,-1548.859838891368,4747.546521961869,2882.6908852908405,-1203.7377602443976,3516.0147009480547
-51.23758209699689,-1487.0788233824546,4212.932591185437,-51.23758209699689,-1098.3480428568803,2981.4008557331176,2885.8126166731518,-1548.9545352141045,4749.603357685364,2885.8126166731518,-1203.8248328696206,3518.071622233046
-51.26495145475593,-1485.3385520120328,4240.788400192088,-51.26495145475593,-1100.1856620428734,3009.256795851624,2706.1283703664512,-1550.1676518830734,4725.671821668637,2706.1283703664512,-1202.456232118062,3494.140217328172
-51.60374165342402,-1478.263451326729,4367.255668165992,-51.60374165342402,-1108.3645228100575,3135.7242318575904,1823.7188197412388,-1556.06348021621,4601.712999381371,1823.7188197412388,-1195.3317791671766,3370.18156307297
-53.760661437788634,-1467.9975363713604,4543.452491104624,-53.760661437788634,-1118.1091412961323,3311.9212854690586,583.0615195189206,-1566.3299939427773,4426.045139007385,583.0615195189206,-1185.4498442966835,3194.51393337182
-425.5697756270107,-1462.1093363486857,4719.0046555245035,-425.5697756270107,-1129.7818154971933,3487.4738152533123,-292.0290350906668,-1577.8427730142953,4249.043048319879,-292.0290350906668,-1174.6595697347484,3017.5122080486867
-943.88275867297,-1458.780403422053,4839.967539599558,-943.88275867297,-1137.7534264266108,3608.437246549118,-640.8474914967462,-1587.831938401674,4125.257069281707,-640.8474914967462,-1167.3508096705457,2893.7267762312667
-978.3063793723343,-1455.1151474972353,4846.303076325431,-978.3063793723343,-1135.5152198474157,3614.773823874465,-663.9109864395955,-1591.8476878140077,4116.009275316382,-663.9109864395955,-1169.0351429537204,2884.480022865416
-979.5413088121629,-1456.6116105840072,4844.803925796305,-979.5413088121629,-1136.5450441927042,3613.3160255166868,-664.943719290121,-1590.4993907818143,4114.555116035057,-664.943719290121,-1167.9306569162072,2883.067215755439
-982.5864948638286,-1329.208589770159,4800.031840472473,-982.5864948638286,-1055.9468531948075,3655.8885822516304,-666.8298298745148,-1476.68512005948,4069.073483502373,-666.8298298745148,-1108.4420271627016,2924.930225281531
-985.5964043505847,-1132.8707678128233,4724.358615354833,-985.5964043505847,-927.7529408230613,3729.3955555376883,-668.8375113645957,-1270.1628118428193,3992.664598586905,-668.8375113645957,-990.0153900812676,2997.7015387697597
-988.4128761323657,-885.6774430167285,4624.451441178073,-988.4128761323657,-754.9013929819024,3827.058619965299,-670.718388085813,-1000.9868917835645,3892.109960964639,-670.718388085813,-819.9645736810603,3094.7171397518655
-990.8412388985788,-617.4395130761794,4510.922546223898,-990.8412388985788,-550.5860873136487,3938.173708017203,-672.3422979944148,-705.5653092193064,3778.1137148067414,-672.3422979944148,-611.372367113675,3205.364876600046
-992.8035138364617,-355.8971604833724,4394.926321764571,-992.8035138364617,-332.24156853813827,4051.5466077310184,-673.6567366852911,-417.19265952414713,3661.8677324067658,-673.6567366852911,-382.7375649720268,3318.4880183732134
-994.3372150301147,-120.74316504803069,4285.698411605106,-994.3372150301147,-117.58107840139796,4157.955087230561,-674.6860857702998,-158.86579547443733,3552.5909234544624,-674.6860857702998,-153.76082350964265,3424.8475990799175
-995.5589554903175,77.2424115645281,4189.559619755973,-995.5589554903175,78.40832737428988,4251.129431093519,-675.5073452731906,57.61902748962257,3456.550003366868,-675.5073452731906,58.45070738628694,3518.1198147044142
-996.6198668415369,233.74737780930943,4110.3066622747965,-996.6198668415369,244.41775350840015,4327.341628285956,-676.220825123145,228.32360056841893,3377.4709945206787,-676.220825123145,240.7492842342757,3594.5059605318384
-997.6690525214074,348.01894886587945,4050.04578765992,-997.6690525214074,372.4862720145827,4384.554464497386,-676.925584621819,353.37229459171033,3317.390139789236,-676.925584621819,383.68744009044923,3651.8988166267022
-998.8264850635996,420.9520240623896,4009.799546990075,-998.8264850635996,457.55852742972496,4421.801579170421,-677.7011058666242,434.4911165290353,3277.2735902362638,-677.7011058666242,481.02600528815225,3689.2756224166096
-1000.1635492526624,454.287975779361,3989.726408536588,-1000.1635492526624,497.45669069143355,4438.958548080308,-678.5946544801836,473.9473197844045,3257.2461453286646,-678.5946544801836,529.6891910723268,3706.478284872385
-1001.693215786558,450.567325618886,3989.058135251062,-1001.693215786558,493.1873625593594,4436.800717404545,-679.6150716208352,474.44274671031724,3256.53321623242,-679.6150716208352,530.1400502043994,3704.2757983859033
-1003.3734071281741,413.4550778717695,4005.9413051623246,-1003.3734071281741,449.2039536005823,4417.1629106324535,-680.7350362182209,439.5272025524686,3273.3008231158246,-680.7350362182209,486.75936509671493,3684.5224285859535
-1005.1244872336501,348.11465235014884,4037.3689574591076,-1005.1244872336501,373.2157683167665,4383.015598505213,-681.902431130411,374.16075829036384,3304.5791414067407,-681.902431130411,407.7217175664588,3650.2257824528465
-1006.8564379514448,261.3527234772191,4079.3353522914435,-1006.8564379514448,275.3274382550625,4338.322625684289,-683.058066955089,285.0702378738806,3346.4045961890047,-683.058066955089,304.05781500580224,3605.3918695818506
-1008.4966861351903,161.35624175600975,4127.235161058615,-1008.4966861351903,166.63664137346424,4287.655035730048,-684.1539649181702,180.63100644534856,3394.2060091185567,-684.1539649181702,188.02230326599778,3554.6258837899904
-1010.0091124752464,57.031192585533255,4176.39740709646,-1010.0091124752464,57.722327115184186,4235.666219289719,-685.1659807015064,70.23303721768522,3443.3295604721297,-685.1659807015064,71.29975843820276,3502.5983726653894
-1011.3990242725105,-42.867588484107095,4222.58478424962,-1011.3990242725105,-42.509527279646115,4186.595205129329,-686.0972475338674,-36.66444697447894,3489.5356824061446,-686.0972475338674,-36.35351356482832,3453.546103285854
-1012.7049153926897,-130.57978763550332,4262.339527802203,-1012.7049153926897,-127.40062199691282,4143.917182432869,-686.9728604362537,-131.5004747736252,3529.348722584071,-686.9728604362537,-127.74726852310049,3410.926377214737
-1013.9821002198266,-200.00377141426762,4293.156745525337,-1013.9821002198266,-192.6108753336986,4110.162643645933,-687.8291086419213,-207.40168915821144,3560.2379253118693,-687.8291086419213,-198.27623390661464,3377.243823432464
-1015.2845238826895,-247.1307349107153,4313.530559504942,-1015.2845238826895,-235.90350390364088,4086.862724760876,-688.701482434056,-259.71967108639654,3580.6721110394615,-688.701482434056,-245.60603986331358,3354.0042762953954
-1016.6501190659835,-270.2397372413991,4322.92231265914,-1016.6501190659835,-256.83551031354693,4074.574059201777,-689.615039072939,-286.30043956654055,3590.0947669070724,-689.615039072939,-269.2752939814248,3341.74651344971
-1018.0931031763976,-269.8419905578979,4321.673243255505,-1018.0931031763976,-256.4459575272384,4072.962394666617,-690.5793237141228,-287.4702643754167,3588.840356174598,-690.5793237141228,-270.33539005641103,3340.12950758571
-1019.6041358075495,-248.3667311231804,4310.861270829231,-1019.6041358075495,-236.95042013596267,4080.945770028196,-691.5884127862977,-265.7229324284566,3577.991065240825,-691.5884127862977,-251.03719162917412,3348.0755644397896
-1021.1567762599038,-209.6204530223303,4292.09998283501,-1021.1567762599038,-201.41455981087424,4096.898449775914,-692.6250705017777,-225.13610888518096,3559.172802140707,-692.6250705017777,-214.5195256433621,3363.9712690816104
-1022.7169753079347,-158.1159651141841,4267.296448669536,-1022.7169753079347,-153.39323630021343,4118.897498300411,-693.6669224427907,-170.62216442183382,3534.30858561915,-693.6669224427907,-164.46323962144365,3385.9096352500246
-1024.2520636302659,-98.41478854543064,4238.406664965675,-1024.2520636302659,-96.56004621941307,4144.971547346373,-694.692359141961,-107.18006651749224,3505.3697760817195,-694.692359141961,-104.72093871012545,3411.9346584624177
-1025.7368231959958,-34.61881432803059,4207.234944563453,-1025.7368231959958,-34.382804858278604,4173.304298704127,-695.6845827843105,-39.31079611307874,3474.1725956021633,-695.6845827843105,-38.976342127486674,3440.2419497428386
-1027.155989984849,29.913112366518597,4175.310412702908,-1027.155989984849,30.098317721607454,4202.3592650571245,-696.6333386564115,29.311286585947055,3442.2534183817725,-696.6333386564115,29.50172062346623,3469.3022707359887
-1028.5039958558932,92.62466047629333,4143.848883232634,-1028.5039958558932,94.35994046062984,4230.917829171461,-697.534827603392,95.91038671811874,3410.8307384485797,-697.534827603392,97.97001114740719,3497.8996843874065
-1029.7833920104035,151.65349959015992,4113.785960284233,-1029.7833920104035,156.35781331839974,4258.045438714784,-698.3907272985161,158.48947333614458,3380.83899076459,-698.3907272985161,164.185218999378,3525.098469195141
-1031.003261746215,205.62968156993205,4085.8556375846883,-1031.003261746215,214.39548426755613,4283.012276588904,-699.2071792613956,215.60545454987889,3353.007885390808,-699.2071792613956,226.27340138683132,3550.1645243950234
-1032.1783886905607,253.44694566664114,4060.6878107760504,-1032.1783886905607,266.94383710711816,4305.195356306217,-699.9942514353033,266.11455148847796,3327.9603082290064,-699.9942514353033,282.54141160066894,3572.4678537591726
-1033.3293368970158,294.0519993367283,4038.903513080642,-1033.3293368970158,312.4543029787499,4323.983311707589,-700.7659837316289,308.9377120177332,3306.307523069991,-700.7659837316289,331.2772662443573,3591.3873216969373
-1034.4830910565554,326.27510746499905,4021.1940821308094,-1034.4830910565554,349.1994940883621,4338.697511945617,-701.5407830198042,342.8703792192785,3288.728047573316,-701.5407830198042,370.5773701483122,3606.231477388124
-1035.6735262586933,348.7076575041158,4008.3775187964857,-1035.6735262586933,375.1634024988151,4348.535898421585,-702.3416760831434,366.4407194394439,3276.0238092275004,-702.3416760831434,398.2258167084935,3616.1821888526
-1036.9406877769304,359.61948021400553,4001.4311733235745,-1036.9406877769304,387.9918811989644,4352.539926287489,-703.1957264567956,377.8060525837493,3269.153201032593,-703.1957264567956,411.63779670085154,3620.261953996508
-1038.3276000572757,356.899902738476,4001.5044176307592,-1038.3276000572757,385.0043181732541,4349.580341080706,-704.1317263790127,374.6676955694797,3269.245309129191,-704.1317263790127,407.867129434389,3617.3212325791374
-1039.8730029043802,338.00089213903647,4009.918064163297,-1039.8730029043802,363.2603374579986,4338.354257863365,-705.1750190331622,354.17873013571545,3277.6028491890756,-705.1750190331622,383.66831310524196,3606.0390428891437
-1041.5978870190047,299.85719018531205,4028.1587614170826,-1041.5978870190047,319.6724077111559,4317.384273037922,-706.3378771564962,312.8167610562018,3295.70308783334,-706.3378771564962,335.59803744828633,3584.928599454179
-1043.4827345626481,238.75548973719847,4057.8760115295295,-1043.4827345626481,251.15809000511425,4285.010435629668,-707.6030945010409,246.1947232139826,3325.2059313484547,-707.6030945010409,260.14276399444685,3552.3403554485935
-1045.4306186717636,150.11977032510774,4100.8862241276875,-1045.4306186717636,154.8353792051639,4239.368253686931,-708.8971538581752,148.78906710212362,3367.9759983712465,-708.8971538581752,153.87209758085797,3506.4580279304896
-1047.208360565415,28.17166037735593,4159.18143396852,-1047.208360565415,28.282773927605543,4178.3509104752575,-710.0476250448414,13.579016265427574,3426.12011616522,-710.0476250448414,13.645089201910753,3445.289592671957
-1048.3518812011785,-134.5843028812997,4234.926172568035,-1048.3518812011785,-130.08813469485327,4099.56624473596,-710.7180099726843,-168.36632808385633,3502.0295953111963,-710.7180099726843,-163.04729009942423,3366.669667479121
-1048.0078402837948,-348.15801946494656,4330.412051596154,-1048.0078402837948,-320.53252254117024,4000.3119189561835,-710.3160670587329,-408.2049132887065,3598.4054795586394,-710.3160670587329,-377.42131465876986,3268.3053469186684
-1044.683840023377,-625.9739440447395,4447.7680404323655,-1044.683840023377,-541.1717969485161,3877.7626047365775,-707.8723048705926,-718.7613546845531,3718.07342265471,-707.8723048705926,-627.796171874545,3148.0679869589226
-1035.7419830736749,-985.7994141386804,4588.457353270797,-1035.7419830736749,-787.2933188671512,3729.333358574563,-702.0472921487783,-1112.7830904317684,3863.6215478842496,-702.0472921487783,-907.2690490354252,3004.4975531880154
-1020.9090937749784,-1355.778389685006,4717.527383723652,-1020.9090937749784,-1002.3971384257698,3590.25189212322,-694.0656613452423,-1487.8959995756054,3999.8268569861816,-694.0656613452423,-1137.3492664674513,2872.55136538575
-1012.3414308360417,-1533.1332893774845,4765.843756992736,-1012.3414308360417,-1092.071909607854,3534.312573023392,-688.2651924131068,-1619.3209141399245,4052.8884027888603,-688.2651924131068,-1208.1109772254504,2821.3572188195153
-1010.5696837429742,-1558.1555955914816,4763.3551971469415,-1010.5696837429742,-1090.7574464497059,3531.823288473762,-685.1531415190129,-1610.5794513250005,4052.4682402674957,-685.1531415190129,-1204.4138242928504,2820.9363315943165
-1006.931954298919,-1566.540466433979,4760.721265786719,-1006.931954298919,-1064.1890264181952,3529.1892676931107,-683.1435633357752,-1627.0722151699074,4052.1329198411718,-683.1435633357752,-1220.753158327368,2820.600921747563
-1001.4702836877063,-1581.6545281556619,4757.780705259778,-1001.4702836877063,-1028.4958643481104,3526.2485356039438,-681.0300981551162,-1646.3908237220915,4052.0495073230763,-681.0300981551162,-1240.382304023102,2820.5173376672424
-996.4391380437771,-1601.3381602202533,4754.521317677246,-996.4391380437771,-971.4591920053762,3522.989295312043,-676.3230146500074,-1677.5747233014138,4052.2642615064374,-676.3230146500074,-1270.7186765317572,2820.7322391412345
-987.8839497049928,-1632.799005409666,4750.897992834192,-987.8839497049928,-881.7650629725575,3519.365727607753,-672.4480527453699,-1723.3930821764664,4052.870530716714,-672.4480527453699,-1314.6875009573682,2821.3382654902744
-980.6169786894411,-1687.0087254201017,4746.705555963944,-980.6169786894411,-733.0414481280316,3515.600588688773,-664.4776634656582,-1793.3803827234826,4053.6861870036305,-664.4776634656582,-1381.1794452652089,2822.5812197284595
-968.3731314521768,-1793.2760908876828,4742.712905035311,-968.3731314521768,-464.54288129044534,3511.180614214514,-659.4834757870295,-1910.7463418263592,4055.2466405219375,-659.4834757870295,-1490.4875471000773,2823.7143497011402
-954.5110691355784,-2051.877996683198,4737.77361142737,-954.5110691355784,-49.504874085079756,3506.2414112264346,-650.2324802530592,-2033.7062381580308,4057.485622871382,-650.2324802530592,-1613.9135653967187,2825.9534226704463
-922.0201172523098,-2551.313438860635,4728.665624239084,-922.0201172523098,338.5874575822927,3497.13333197638,-628.5862370592317,-2010.3446644981177,4064.2518151737167,-628.5862370592317,-1631.7076196976902,2832.7195229110134
-573.0909494705085,-2974.675171522126,4644.770258590774,-573.0909494705085,164.55513388286653,3413.2380168595896,-390.4391131380744,-1604.0510974159013,4146.822524107211,-390.4391131380744,-1340.7017340756743,2915.2902823760264
-395.31481678428474,-3149.719077128231,4602.987282826924,-395.31481678428474,890.5558042207138,3371.455022814822,-277.44979361738484,-1855.6339473333526,4187.574760644298,-277.44979361738484,-1581.6932562762834,2956.0425006321966
-53.4034172148546,-3469.171737854782,4373.887727721525,-53.4034172148546,-1906.5311836703709,3142.3554450479023,1005.326876237329,-82.26545454545828,4417.983758245253,1005.326876237329,-69.13716495112875,3186.45147557163
-50.560723849437274,-2173.7327641251386,4470.108824008481,-50.560723849437274,802.2094096041586,3238.5765438470544,323.778158320649,-2198.202326569939,4322.050384198693,323.778158320649,-1835.6827244644815,3090.5181040372663
-51.49482173077092,-3101.198893201519,4072.2601076530486,-51.49482173077092,-2034.0863765235088,2840.7278249882706,3157.11489303626,-158.8855160895701,4724.694148647717,3157.11489303626,-130.99339553891807,3493.1618659829387
-51.57357657903839,-1866.8102792693398,4111.5574602642855,-51.57357657903839,-1070.0771713149736,2880.025181049614,2899.4499351259547,-1341.5721745919982,4689.967233323292,2899.4499351259547,-1088.2989071253558,3458.4349541086203
-51.563861367250134,-1786.5010486018512,4117.930075952239,-51.563861367250134,-1105.9821336818131,2886.3978458681295,2874.8189429091326,-1367.4422615365181,4688.269083188247,2874.8189429091326,-1099.2683125758472,3456.736853104138
-51.5608566756432,-1692.2909992714879,4123.915682632894,-51.5608566756432,-1098.7185895819762,2892.3834813071726,2852.9882293184264,-1425.1127640679654,4686.971389716494,2852.9882293184264,-1137.410627205953,3455.4391883907733
-51.53613838065213,-1625.8464293024915,4128.699397966477,-51.53613838065213,-1087.3750127359306,2897.1672444509977,2839.310655865452,-1469.6567972978733,4686.8026423273695,2839.310655865452,-1167.1690507404662,3455.2704888118906
-51.49869327252306,-1587.584680666413,4132.6528764673,-51.49869327252306,-1084.6115627514857,2901.1207885798385,2831.010297539645,-1493.682168119531,4687.354876841385,2831.010297539645,-1181.8730083933817,3455.8227889539226
-51.452141719715044,-1563.143824020777,4136.126032130313,-51.452141719715044,-1084.4161273649213,2904.5940344188134,2825.7162505985807,-1508.4259398303407,4688.300666861669,2825.7162505985807,-1190.1342215639247,3456.768669150169
-51.40651575181978,-1547.0160422912274,4139.2979726482545,-51.40651575181978,-1085.558626690956,2907.7661015703907,2822.337077997971,-1517.6479031709114,4689.498511267248,2822.337077997971,-1194.6737058780757,3457.966640189385
-51.36712949667918,-1535.702094775368,4142.267620559214,-51.36712949667918,-1087.0176681418804,2910.7359416641016,2820.260941812525,-1523.88293485928,4690.8682378192325,2820.260941812525,-1197.3401856127875,3459.336558924119
-51.33588604106681,-1527.4321749491146,4145.090131694457,-51.33588604106681,-1088.4634026650617,2913.5587692913964,2819.131704478562,-1528.320164073442,4692.361945249025,2819.131704478562,-1198.9639056629774,3460.830582845964
-50.96180769296514,-1521.1708988519463,4147.801027375052,-50.96180769296514,-1089.7717734753205,2916.2713046731305,2818.3668097558075,-1531.6050896593993,4693.948335068568,2818.3668097558075,-1199.9751118864538,3462.418612366646
-50.94475710007762,-1374.2735373453397,4099.443701614706,-50.94475710007762,-1017.1353186067887,2972.0894993228358,2810.697545485051,-1388.5441047906263,4642.414764021427,2810.697545485051,-1109.8816370685709,3515.060561729557
-51.283272829004396,-1029.5855169834247,3975.0815256257297,-51.283272829004396,-819.1011887658653,3105.7256617137364,2796.9269849102807,-1043.5300135381801,4513.05165712284,2796.9269849102807,-877.8880108946731,3643.6957932108467
-51.327244500094736,-653.6627171414784,3830.0808146023123,-51.327244500094736,-563.551237713155,3258.659257068359,2787.5655066345653,-666.0657988096351,4364.383117040764,2787.5655066345653,-594.4516486269065,3792.9615595068103
-51.29487634727572,-342.25345059379475,3701.7343696025846,-51.29487634727572,-316.22066342478286,3393.049993152847,2784.776216374888,-350.4195959780328,4234.251825168328,2784.776216374888,-329.4666846980762,3925.5674487185906
-51.27243510205244,-101.1248077750287,3596.246119374337,-51.27243510205244,-98.7975702139342,3503.393198222997,2786.177259720953,-102.25485549976534,4128.16304567818,2786.177259720953,-100.35262431274685,4035.3101245268404
-51.25969089230137,76.15981760430505,3514.9955775554017,-51.25969089230137,77.66583347833851,3588.89426607471,2789.701543663257,82.70332072586,4046.911341216056,2789.701543663257,83.91055350691451,4120.810029735364
-51.252622613925254,199.08166629272094,3456.9097078325776,-51.252622613925254,209.24384270558605,3651.0150209219146,2793.9740306227,212.4452010884961,3989.035506065942,2793.9740306227,220.80879938435888,4183.140819155279
-51.25178330723714,277.56809995284794,3419.4437554817428,-51.25178330723714,297.51218051413355,3692.513297039162,2798.2493057407746,296.10411511323156,3951.7792891241347,2798.2493057407746,312.7119441530799,4224.848830681554
-51.25319890556808,320.74087167980446,3399.35859121685,-51.25319890556808,347.5070228571417,3716.7154059954014,2802.221618532883,342.55826529031754,3931.8178141609947,2802.221618532883,365.05777453011285,4249.174628939546
-51.25507687766745,336.55128368285995,3393.226136957816,-51.25507687766745,366.0077764092671,3727.0618641927026,2805.8478815034514,359.87206884352264,3925.711172508811,2805.8478815034514,384.83738754278255,4259.546899743698
-51.25656841418005,331.78116338458284,3397.7484884634323,-51.25656841418005,360.26514138467417,3726.828289892072,2809.207123409038,355.1242890381749,3930.1840055483785,2809.207123409038,379.44480099460185,4259.263806977018
-51.2574085887619,312.14928520222173,3409.9490149456833,-51.2574085887619,337.1534032771617,3718.959663418408,2812.412125070474,334.39159803922496,3942.291610995446,2812.412125070474,355.8870715861997,4251.302259468171
-51.25763547233032,282.42859813918443,3427.269361470443,-51.25763547233032,302.6863350512441,3705.986272257922,2815.5632577887486,302.79364986238613,3959.503967374666,2815.5632577887486,320.32104192953955,4238.220878162145
-51.257405823089826,246.55268909465866,3447.5980140058123,-51.257405823089826,261.81522167060734,3689.999948755457,2818.7311252195595,264.5639479933463,3979.7294495785773,2818.7311252195595,277.85155717342195,4222.131384328221
-51.25689770890124,207.71636381162682,3469.2508089102416,-51.25689770890124,218.4239782891133,3672.6738010318304,2821.955556674942,223.13828341420086,4001.2950842354267,2821.955556674942,232.51801681829488,4204.718076357015
-51.25627444888166,168.4824644412666,3490.918773775562,-51.25627444888166,175.44877143592655,3655.3125882349786,2825.2519033192157,181.26327511646693,4022.896181126832,2825.2519033192157,187.40452273391796,4187.289995586249
-51.255688003024254,130.9022845482182,3511.595925085785,-51.255688003024254,135.06480045874332,3638.92265338494,2828.619129551088,141.1255693911435,4043.5264161685604,2828.619129551088,144.8201238233994,4170.8531444677155
-51.25530402703372,96.64909598968816,3530.4974918809935,-51.25530402703372,98.89837015428881,3624.291644110809,2832.0469061732133,104.49694822068327,4062.398066016567,2832.0469061732133,106.50850232560225,4156.192218246382
-51.25530117617088,67.15745333301345,3546.9772375078437,-51.25530117617088,68.23588859564315,3612.0695179326094,2835.5206881661643,72.88551223634173,4078.8608120945482,2835.5206881661643,73.85821087290593,4143.953092519314
-51.25569164162595,43.7549590483948,3560.4519952231767,-51.25569164162595,44.21037507446221,3602.842995110148,2839.025012612584,47.67785470331411,4092.327265589325,2839.025012612584,48.0921666067913,4134.718265476296
-51.25599826584567,27.770002473263045,3570.3402996117416,-51.25599826584567,27.952527432419984,3597.196672607381,2842.545868796979,30.25615108694059,4102.212264173771,2842.545868796979,30.42270163415637,4129.068637169409
-51.255670129868676,20.592746387463333,3576.0230816384474,-51.255670129868676,20.69210698013258,3595.7520590284435,2846.0732549602444,22.06898238773092,4107.894108931644,2846.0732549602444,22.157915235513062,4127.623086321641
-51.25461438957069,23.66073162760029,3576.8377266275315,-51.25461438957069,23.790472816173455,3599.1727644205885,2849.6036130199404,24.62577373358394,4108.7092016647675,2849.6036130199404,24.737286073164796,4131.044239457824
-51.25270269140093,38.360685243539294,3572.109112654404,-51.25270269140093,38.7014808630249,3608.1330293596716,2853.140090594506,39.403957816847445,4103.983338867466,2853.140090594506,39.690789857513984,4140.007255572733
-51.31414831707317,66.33471255865408,3595.3846520048546,-51.31414831707317,67.34802128826874,3657.8308966490185,2612.1541532642427,68.07051577486294,4058.1309648234655,2612.1541532642427,68.93979080502189,4120.5772094676295
-51.90007475887033,111.5381477187975,3739.786337565351,-51.90007475887033,114.27719684704029,3845.109574234337,1449.521462821805,114.06942389850006,3872.8489283597455,1449.521462821805,116.66463387612643,3978.1721650287313
-82.79230007353726,176.67249745783113,3918.6500004785994,-82.79230007353726,183.18552526319897,4086.2973583048547,-5.338760572034026,179.96901300747552,3631.301449014602,-5.338760572034026,186.99028810164543,3798.9488068408573
-777.2894871754595,259.89742722874763,4049.9487857643967,-777.2894871754595,273.40706316145537,4297.031052954897,-529.3522717313147,262.782520936987,3418.2786087566433,-529.3522717313147,278.96076744028164,3665.360875947143
-992.5342186959178,347.1129566695777,4055.4962362629126,-992.5342186959178,371.33882051035783,4389.663091849488,-673.4802051460432,353.1329289078282,3322.790431904905,-673.4802051460432,383.44083800321334,3656.9572874914807
-993.6206197377663,425.70176952412083,4013.207617834588,-993.6206197377663,462.946417175558,4428.9353274448895,-674.2113617734551,436.90371792371775,3280.6612244746357,-674.2113617734551,484.13049247775734,3696.3889340849373
-994.7446759292743,487.60720900470307,3978.7604199751254,-994.7446759292743,537.3486957613411,4460.382556627548,-674.9673607895105,503.714944660901,3246.355992727335,-674.9673607895105,567.4358925974938,3727.9781293797582
-995.9890730701641,526.3113361940766,3955.95080597301,-995.9890730701641,585.0012751787146,4480.247172670466,-675.8009676634164,547.1241216856702,3223.6325224545026,-675.8009676634164,622.996863900739,3747.9288891519586
-997.3983248485358,538.6488089837679,3946.9539963870907,-997.3983248485358,600.5270344564951,4486.375466790891,-676.7412103679894,563.5199658589625,3214.6450873124686,-676.7412103679894,644.178414588511,3754.0665577162686
-998.9580172429435,525.6521934030319,3951.552162036109,-998.9580172429435,584.6045596873482,4478.9801572357865,-677.7809423316576,553.3603647019027,3219.1817710295018,-677.7809423316576,630.7580144282515,3746.609766229179
-1000.6195214419365,491.03554701415874,3967.7797292634314,-1000.6195214419365,542.2291697339655,4460.005341717076,-678.8894607731021,520.0513537635098,3235.299265952027,-678.8894607731021,587.6753007708946,3727.524878405671
-1002.3291045516548,439.43889430129843,3992.9560918747125,-1002.3291045516548,480.0792672800875,4432.106972037919,-680.0309166307179,468.22129778062225,3260.3421858738184,-680.0309166307179,522.200900358626,3699.493066037025
-1004.0393459737425,375.7196459859145,4024.2480439721407,-1004.0393459737425,405.09392507195184,4398.096144388967,-681.1735567037381,402.856022460291,3291.499675711207,-681.1735567037381,442.0853676409485,3665.3477761280333
-1005.7155840875522,304.41931250261314,4059.0572708453233,-1005.7155840875522,323.4646600081968,4360.554667936863,-682.2940669548573,328.7293651625714,3326.1898475349635,-682.2940669548573,354.3263731417756,3627.687244626503
-1007.337160415748,229.3915660503031,4095.2567472799483,-1007.337160415748,240.07693292813514,4321.599343282185,-683.3784443335946,249.98303217214402,3362.2955651474003,-683.3784443335946,264.4744406202562,3588.638161149637
-1008.8952064816665,153.60373032269243,4131.2852047073375,-1008.8952064816665,158.35144897368252,4282.786557561672,-684.420564136232,169.87543279295176,3398.2599251035786,-684.420564136232,176.42024868565005,3549.761277957914
