delta,f_drive,f_brake,gamma_y
0.000620777326515805,5847.592165546655,-2.2867841267458,59.274270871819944
0.000568722483739989,5854.651879299059,-2.2841731852910314,58.4106813813224
0.0005090929335258845,5861.708930661352,-2.281882733568603,55.3989156544773
0.0004487523810285523,5868.765842605984,-2.2798273834654625,51.24907788350339
0.0003913977653315135,5875.8238746077905,-2.2779371115639244,46.61022069974409
0.00033876160574633154,5882.883478665629,-2.2761460932096695,41.88121965197644
0.00029140746512954933,5889.944664498481,-2.274392577595179,37.29204417563586
0.00024924143587176434,5897.007238613871,-2.272621951381675,32.961751674381595
0.00021183074277418738,5904.070940365259,-2.2707878948353106,28.938839213350718
0.0001785951438313176,5911.135507282706,-2.268848743613988,25.22864047536713
0.00014891732815394898,5918.200695090994,-2.2667569931631513,21.811500171528287
0.00012220396135030466,5925.2662544834675,-2.2644260056287173,18.6545985543233
9.791834792324008e-05,5932.331811222158,-2.261609884957678,15.719568420045329
7.559787416065611e-05,5939.396403554906,-2.25744480925128,12.967442281887456
5.486357341939402e-05,5946.451246580033,-2.2432183764629543,10.361964208972088
3.5424084850694096e-05,5953.5778055577,-2.300447667352006,7.871837299509732
