s,raceline_x,raceline_y,psi,kappa,vx,ax
199.9380321548241,360.9179718603063,142.3082801628363,-0.9469694298096392,-0.0017847133848741482,38.31488590218559,-3.4374832952413046
201.93741247637234,362.54285244670075,143.4733015168238,-0.9505545625266235,-0.0018016012281171264,38.13508632198421,-3.4314787828737727
203.9367927979206,364.1719251333654,144.63246668618285,-0.9541737072070353,-0.001818743848801156,37.954751303105795,-3.429287106488349
205.93617311946883,365.8051981149927,145.7856972849106,-0.9578275304309654,-0.0018362226457183503,37.77367136201229,-3.42939872355923
207.93555344101708,367.44269807945506,146.93292659688157,-0.9615165869914557,-0.0018540296677416583,37.59171322938146,-3.423387391688874
209.93493376256532,369.08443586567955,148.07407540092555,-0.9652415031776713,-0.0018721790777180653,37.40919134052613,-3.420891524581396
211.93431408411357,370.73043028097794,149.20906835718247,-0.9690032907154691,-0.0018907875390965188,37.225908590110954,-3.4216650227851035
213.93369440566178,372.38072351508083,150.33784289826386,-0.9728043601130107,-0.0019118658099485136,37.04167721543294,-3.4157007052055346
215.93307472721003,374.0352916919919,151.4602813859613,-0.9766505393297237,-0.0019392273034056287,36.85684850043138,-3.4129690887957307
217.93245504875827,375.6942036937314,152.57629554519926,-0.9805657874948384,-0.001977178263087932,36.67123716095995,-3.4144012408508653
219.93183537030652,377.3574686479835,153.68572920434772,-0.984532348845963,-0.001986340488096505,36.484603076006124,-3.4082255415291614
221.93121569185476,379.025162397611,154.78857231975286,-0.9885090575207339,-0.0019946476473936495,36.297349537610216,-3.404775202685438
223.930596013403,380.69728463921257,155.88478149710195,-0.9925140215959761,-0.002011491454747661,36.1093160053796,-3.4065454585002084
225.92997633495125,382.3737183287128,156.97419996490657,-0.9965563954423825,-0.0020328353952642954,35.9201996440442,-3.400165102359169
227.9293566564995,384.05463106865,158.05683776675593,-1.0006428618510312,-0.002055019583549795,35.73043934905712,-3.3961663361298533
229.92873697804774,385.74000773094286,159.13257873687735,-1.0047742937092479,-0.0020775828818933566,35.53989082417564,-3.3983341284233126
231.92811729959595,387.4297324455694,160.20124228552433,-1.0089511384759715,-0.0021007853647119256,35.348192528465916,-3.391720401225793
233.9274976211442,389.12400961326614,161.2628485644167,-1.0131748095391198,-0.0021243331927763673,35.155825078878244,-3.3871328026799485
